name	dataset	ori_cap	audio_path	duration	mel_path
Loud_burps_and_talking_through_burps.wav	audiocaps	Loud burps and talking through burps	data/audio_wav_train/Loud_burps_and_talking_through_burps.wav	10.0	data/audio_wav_train_mel/Loud_burps_and_talking_through_burps_mel.npy
A_male_voice_speaks_assertively_as_bursting_sound_effects_are_triggered.wav	audiocaps	A male voice speaks assertively as bursting sound effects are triggered	data/audio_wav_train/A_male_voice_speaks_assertively_as_bursting_sound_effects_are_triggered.wav	10.0	data/audio_wav_train_mel/A_male_voice_speaks_assertively_as_bursting_sound_effects_are_triggered_mel.npy
Guitar_music_playing_with_birds_chirping_then_a_man_sings.wav	audiocaps	Guitar music playing with birds chirping then a man sings	data/audio_wav_train/Guitar_music_playing_with_birds_chirping_then_a_man_sings.wav	10.0	data/audio_wav_train_mel/Guitar_music_playing_with_birds_chirping_then_a_man_sings_mel.npy
Phone_is_ringing_and_woman_is_talking.wav	audiocaps	Phone is ringing and woman is talking	data/audio_wav_train/Phone_is_ringing_and_woman_is_talking.wav	10.0	data/audio_wav_train_mel/Phone_is_ringing_and_woman_is_talking_mel.npy
Dishes_clank_as_a_woman_talks.wav	audiocaps	Dishes clank as a woman talks	data/audio_wav_train/Dishes_clank_as_a_woman_talks.wav	10.0	data/audio_wav_train_mel/Dishes_clank_as_a_woman_talks_mel.npy
An_aircraft_engine_sharply_running.wav	audiocaps	An aircraft engine sharply running	data/audio_wav_train/An_aircraft_engine_sharply_running.wav	10.0	data/audio_wav_train_mel/An_aircraft_engine_sharply_running_mel.npy
Humming_and_whooshing_of_a_helicopter_hovering_close.wav	audiocaps	Humming and whooshing of a helicopter hovering close	data/audio_wav_train/Humming_and_whooshing_of_a_helicopter_hovering_close.wav	10.0	data/audio_wav_train_mel/Humming_and_whooshing_of_a_helicopter_hovering_close_mel.npy
Water_is_gurgling_and_intermittent_hissing_is_occurring.wav	audiocaps	Water is gurgling and intermittent hissing is occurring	data/audio_wav_train/Water_is_gurgling_and_intermittent_hissing_is_occurring.wav	10.0	data/audio_wav_train_mel/Water_is_gurgling_and_intermittent_hissing_is_occurring_mel.npy
A_water_faucet_is_running_then_turned_off.wav	audiocaps	A water faucet is running then turned off	data/audio_wav_train/A_water_faucet_is_running_then_turned_off.wav	10.0	data/audio_wav_train_mel/A_water_faucet_is_running_then_turned_off_mel.npy
Continuous_clip-clopping.wav	audiocaps	Continuous clip-clopping	data/audio_wav_train/Continuous_clip-clopping.wav	10.0	data/audio_wav_train_mel/Continuous_clip-clopping_mel.npy
Vehicles_driving_by_as_emergency_and_police_sirens_wail.wav	audiocaps	Vehicles driving by as emergency and police sirens wail	data/audio_wav_train/Vehicles_driving_by_as_emergency_and_police_sirens_wail.wav	10.0	data/audio_wav_train_mel/Vehicles_driving_by_as_emergency_and_police_sirens_wail_mel.npy
A_large_crowd_applauds_and_screams_in_unison.wav	audiocaps	A large crowd applauds and screams in unison	data/audio_wav_train/A_large_crowd_applauds_and_screams_in_unison.wav	10.0	data/audio_wav_train_mel/A_large_crowd_applauds_and_screams_in_unison_mel.npy
An_emergency_siren_wailing_as_a_man_speaks_over_a_radio_while_a_muffled_vehicle_engine_accelerates_followed_by_another_man_yelling_in_the_distance.wav	audiocaps	An emergency siren wailing as a man speaks over a radio while a muffled vehicle engine accelerates followed by another man yelling in the distance	data/audio_wav_train/An_emergency_siren_wailing_as_a_man_speaks_over_a_radio_while_a_muffled_vehicle_engine_accelerates_followed_by_another_man_yelling_in_the_distance.wav	10.0	data/audio_wav_train_mel/An_emergency_siren_wailing_as_a_man_speaks_over_a_radio_while_a_muffled_vehicle_engine_accelerates_followed_by_another_man_yelling_in_the_distance_mel.npy
An_adult_male_speaks,_scraping_occurs,_then_metal_tinkles.wav	audiocaps	An adult male speaks, scraping occurs, then metal tinkles	data/audio_wav_train/An_adult_male_speaks,_scraping_occurs,_then_metal_tinkles.wav	10.0	data/audio_wav_train_mel/An_adult_male_speaks,_scraping_occurs,_then_metal_tinkles_mel.npy
The_barking_sound_of_a_dog_is_heard_with_other_animals_there.wav	audiocaps	The barking sound of a dog is heard with other animals there	data/audio_wav_train/The_barking_sound_of_a_dog_is_heard_with_other_animals_there.wav	10.0	data/audio_wav_train_mel/The_barking_sound_of_a_dog_is_heard_with_other_animals_there_mel.npy
Water_is_running_softly_out_of_a_tap_and_a_man_is_talking_quietly.wav	audiocaps	Water is running softly out of a tap and a man is talking quietly	data/audio_wav_train/Water_is_running_softly_out_of_a_tap_and_a_man_is_talking_quietly.wav	10.0	data/audio_wav_train_mel/Water_is_running_softly_out_of_a_tap_and_a_man_is_talking_quietly_mel.npy
A_male_burps_then_girls_talking_and_burping.wav	audiocaps	A male burps then girls talking and burping	data/audio_wav_train/A_male_burps_then_girls_talking_and_burping.wav	10.0	data/audio_wav_train_mel/A_male_burps_then_girls_talking_and_burping_mel.npy
An_engine_idles_and_revs_with_people_talking_in_the_distance.wav	audiocaps	An engine idles and revs with people talking in the distance	data/audio_wav_train/An_engine_idles_and_revs_with_people_talking_in_the_distance.wav	10.0	data/audio_wav_train_mel/An_engine_idles_and_revs_with_people_talking_in_the_distance_mel.npy
A_desktop_printer_operating.wav	audiocaps	A desktop printer operating	data/audio_wav_train/A_desktop_printer_operating.wav	10.0	data/audio_wav_train_mel/A_desktop_printer_operating_mel.npy
Following_a_child_grunting_as_water_trickles,_an_adult_talks_just_before_a_child_briefly_speaks_and_makes_a_splashing_sound.wav	audiocaps	Following a child grunting as water trickles, an adult talks just before a child briefly speaks and makes a splashing sound	data/audio_wav_train/Following_a_child_grunting_as_water_trickles,_an_adult_talks_just_before_a_child_briefly_speaks_and_makes_a_splashing_sound.wav	10.0	data/audio_wav_train_mel/Following_a_child_grunting_as_water_trickles,_an_adult_talks_just_before_a_child_briefly_speaks_and_makes_a_splashing_sound_mel.npy
Several_vehicles_move.wav	audiocaps	Several vehicles move	data/audio_wav_train/Several_vehicles_move.wav	10.0	data/audio_wav_train_mel/Several_vehicles_move_mel.npy
Female_speaker_giving_a_speech.wav	audiocaps	Female speaker giving a speech	data/audio_wav_train/Female_speaker_giving_a_speech.wav	10.0	data/audio_wav_train_mel/Female_speaker_giving_a_speech_mel.npy
Rapid_crumpling_and_crinkling_noise.wav	audiocaps	Rapid crumpling and crinkling noise	data/audio_wav_train/Rapid_crumpling_and_crinkling_noise.wav	10.0	data/audio_wav_train_mel/Rapid_crumpling_and_crinkling_noise_mel.npy
Bells_ringing_loudly.wav	audiocaps	Bells ringing loudly	data/audio_wav_train/Bells_ringing_loudly.wav	10.0	data/audio_wav_train_mel/Bells_ringing_loudly_mel.npy
Phone_ringing_then_two_men_speaking.wav	audiocaps	Phone ringing then two men speaking	data/audio_wav_train/Phone_ringing_then_two_men_speaking.wav	10.0	data/audio_wav_train_mel/Phone_ringing_then_two_men_speaking_mel.npy
A_baby_is_laughing.wav	audiocaps	A baby is laughing	data/audio_wav_train/A_baby_is_laughing.wav	10.0	data/audio_wav_train_mel/A_baby_is_laughing_mel.npy
A_man_speaks_while_insects_buzz.wav	audiocaps	A man speaks while insects buzz	data/audio_wav_train/A_man_speaks_while_insects_buzz.wav	10.0	data/audio_wav_train_mel/A_man_speaks_while_insects_buzz_mel.npy
Birds_chirp_in_the_background_quietly.wav	audiocaps	Birds chirp in the background quietly	data/audio_wav_train/Birds_chirp_in_the_background_quietly.wav	10.0	data/audio_wav_train_mel/Birds_chirp_in_the_background_quietly_mel.npy
A_baby_cries_while_someone_on_TV_screams.wav	audiocaps	A baby cries while someone on TV screams	data/audio_wav_train/A_baby_cries_while_someone_on_TV_screams.wav	10.0	data/audio_wav_train_mel/A_baby_cries_while_someone_on_TV_screams_mel.npy
A_person_is_speaking_and_crumpling_paper.wav	audiocaps	A person is speaking and crumpling paper	data/audio_wav_train/A_person_is_speaking_and_crumpling_paper.wav	10.0	data/audio_wav_train_mel/A_person_is_speaking_and_crumpling_paper_mel.npy
Continuous_emergency_sirens_and_horns.wav	audiocaps	Continuous emergency sirens and horns	data/audio_wav_train/Continuous_emergency_sirens_and_horns.wav	10.0	data/audio_wav_train_mel/Continuous_emergency_sirens_and_horns_mel.npy
Sewing_machine_starting_and_stopping_with_female_narration.wav	audiocaps	Sewing machine starting and stopping with female narration	data/audio_wav_train/Sewing_machine_starting_and_stopping_with_female_narration.wav	10.0	data/audio_wav_train_mel/Sewing_machine_starting_and_stopping_with_female_narration_mel.npy
Several_motorcycles_race_with_engines_humming_and_wind_blowing.wav	audiocaps	Several motorcycles race with engines humming and wind blowing	data/audio_wav_train/Several_motorcycles_race_with_engines_humming_and_wind_blowing.wav	10.0	data/audio_wav_train_mel/Several_motorcycles_race_with_engines_humming_and_wind_blowing_mel.npy
Someone_speaks_as_water_runs_into_a_sink.wav	audiocaps	Someone speaks as water runs into a sink	data/audio_wav_train/Someone_speaks_as_water_runs_into_a_sink.wav	10.0	data/audio_wav_train_mel/Someone_speaks_as_water_runs_into_a_sink_mel.npy
A_kid_laughing_followed_by_a_woman_laughing_while_a_man_speaks_through_a_speaker.wav	audiocaps	A kid laughing followed by a woman laughing while a man speaks through a speaker	data/audio_wav_train/A_kid_laughing_followed_by_a_woman_laughing_while_a_man_speaks_through_a_speaker.wav	10.0	data/audio_wav_train_mel/A_kid_laughing_followed_by_a_woman_laughing_while_a_man_speaks_through_a_speaker_mel.npy
Rain_storm_with_background_noise.wav	audiocaps	Rain storm with background noise	data/audio_wav_train/Rain_storm_with_background_noise.wav	10.0	data/audio_wav_train_mel/Rain_storm_with_background_noise_mel.npy
A_man_speaks_and_then_wind_blows_and_a_woman_speaks.wav	audiocaps	A man speaks and then wind blows and a woman speaks	data/audio_wav_train/A_man_speaks_and_then_wind_blows_and_a_woman_speaks.wav	10.0	data/audio_wav_train_mel/A_man_speaks_and_then_wind_blows_and_a_woman_speaks_mel.npy
Whining_and_whimpering_followed_by_laughter_and_crying.wav	audiocaps	Whining and whimpering followed by laughter and crying	data/audio_wav_train/Whining_and_whimpering_followed_by_laughter_and_crying.wav	10.0	data/audio_wav_train_mel/Whining_and_whimpering_followed_by_laughter_and_crying_mel.npy
Water_is_splashing_and_a_car_is_accelerating.wav	audiocaps	Water is splashing and a car is accelerating	data/audio_wav_train/Water_is_splashing_and_a_car_is_accelerating.wav	10.0	data/audio_wav_train_mel/Water_is_splashing_and_a_car_is_accelerating_mel.npy
A_man_speaks,_some_people_laugh,_and_explosions_occur_in_the_background.wav	audiocaps	A man speaks, some people laugh, and explosions occur in the background	data/audio_wav_train/A_man_speaks,_some_people_laugh,_and_explosions_occur_in_the_background.wav	10.0	data/audio_wav_train_mel/A_man_speaks,_some_people_laugh,_and_explosions_occur_in_the_background_mel.npy
A_person_snoring_while_television_is_on_in_the_background.wav	audiocaps	A person snoring while television is on in the background	data/audio_wav_train/A_person_snoring_while_television_is_on_in_the_background.wav	10.0	data/audio_wav_train_mel/A_person_snoring_while_television_is_on_in_the_background_mel.npy
A_whistling_tune.wav	audiocaps	A whistling tune	data/audio_wav_train/A_whistling_tune.wav	10.0	data/audio_wav_train_mel/A_whistling_tune_mel.npy
Wind_blows_a_vehicles_pass_by_on_street.wav	audiocaps	Wind blows a vehicles pass by on street	data/audio_wav_train/Wind_blows_a_vehicles_pass_by_on_street.wav	10.0	data/audio_wav_train_mel/Wind_blows_a_vehicles_pass_by_on_street_mel.npy
Bird_chirping_in_quiet_background.wav	audiocaps	Bird chirping in quiet background	data/audio_wav_train/Bird_chirping_in_quiet_background.wav	10.0	data/audio_wav_train_mel/Bird_chirping_in_quiet_background_mel.npy
Big_bells_clang_rhythmically_with_a_quiet_background.wav	audiocaps	Big bells clang rhythmically with a quiet background	data/audio_wav_train/Big_bells_clang_rhythmically_with_a_quiet_background.wav	10.0	data/audio_wav_train_mel/Big_bells_clang_rhythmically_with_a_quiet_background_mel.npy
A_man_is_speaking_while_an_engine_starts_up_and_begins_revving.wav	audiocaps	A man is speaking while an engine starts up and begins revving	data/audio_wav_train/A_man_is_speaking_while_an_engine_starts_up_and_begins_revving.wav	10.0	data/audio_wav_train_mel/A_man_is_speaking_while_an_engine_starts_up_and_begins_revving_mel.npy
Multiple_pigeons_cooing.wav	audiocaps	Multiple pigeons cooing	data/audio_wav_train/Multiple_pigeons_cooing.wav	10.0	data/audio_wav_train_mel/Multiple_pigeons_cooing_mel.npy
A_man_speaking_over_an_intercom_as_wind_lightly_blows_into_a_microphone.wav	audiocaps	A man speaking over an intercom as wind lightly blows into a microphone	data/audio_wav_train/A_man_speaking_over_an_intercom_as_wind_lightly_blows_into_a_microphone.wav	10.0	data/audio_wav_train_mel/A_man_speaking_over_an_intercom_as_wind_lightly_blows_into_a_microphone_mel.npy
People_speaking_followed_by_impassioned_applause.wav	audiocaps	People speaking followed by impassioned applause	data/audio_wav_train/People_speaking_followed_by_impassioned_applause.wav	10.0	data/audio_wav_train_mel/People_speaking_followed_by_impassioned_applause_mel.npy
A_person_singing_at_a_high_pitch.wav	audiocaps	A person singing at a high pitch	data/audio_wav_train/A_person_singing_at_a_high_pitch.wav	10.0	data/audio_wav_train_mel/A_person_singing_at_a_high_pitch_mel.npy
A_loud_drill_makes_multiple_small_vibrations.wav	audiocaps	A loud drill makes multiple small vibrations	data/audio_wav_train/A_loud_drill_makes_multiple_small_vibrations.wav	10.0	data/audio_wav_train_mel/A_loud_drill_makes_multiple_small_vibrations_mel.npy
A_small_engine_grinds_and_revs_making_a_grinding_noise.wav	audiocaps	A small engine grinds and revs making a grinding noise	data/audio_wav_train/A_small_engine_grinds_and_revs_making_a_grinding_noise.wav	10.0	data/audio_wav_train_mel/A_small_engine_grinds_and_revs_making_a_grinding_noise_mel.npy
Man_speaking_then_sewing_machine_running.wav	audiocaps	Man speaking then sewing machine running	data/audio_wav_train/Man_speaking_then_sewing_machine_running.wav	10.0	data/audio_wav_train_mel/Man_speaking_then_sewing_machine_running_mel.npy
A_vehicle_accelerates_followed_by_a_man_talking.wav	audiocaps	A vehicle accelerates followed by a man talking	data/audio_wav_train/A_vehicle_accelerates_followed_by_a_man_talking.wav	10.0	data/audio_wav_train_mel/A_vehicle_accelerates_followed_by_a_man_talking_mel.npy
A_man_speaking_then_a_beeping_noise.wav	audiocaps	A man speaking then a beeping noise	data/audio_wav_train/A_man_speaking_then_a_beeping_noise.wav	10.0	data/audio_wav_train_mel/A_man_speaking_then_a_beeping_noise_mel.npy
A_person_whistles_nearby_several_times.wav	audiocaps	A person whistles nearby several times	data/audio_wav_train/A_person_whistles_nearby_several_times.wav	10.0	data/audio_wav_train_mel/A_person_whistles_nearby_several_times_mel.npy
A_boom_occurs_and_a_young_male_speaks.wav	audiocaps	A boom occurs and a young male speaks	data/audio_wav_train/A_boom_occurs_and_a_young_male_speaks.wav	10.0	data/audio_wav_train_mel/A_boom_occurs_and_a_young_male_speaks_mel.npy
Electronic_space_rumbling_followed_by_whooshing_then_electronic_beat_music.wav	audiocaps	Electronic space rumbling followed by whooshing then electronic beat music	data/audio_wav_train/Electronic_space_rumbling_followed_by_whooshing_then_electronic_beat_music.wav	10.0	data/audio_wav_train_mel/Electronic_space_rumbling_followed_by_whooshing_then_electronic_beat_music_mel.npy
Rapid_gunshots_from_an_automatic_gun.wav	audiocaps	Rapid gunshots from an automatic gun	data/audio_wav_train/Rapid_gunshots_from_an_automatic_gun.wav	10.0	data/audio_wav_train_mel/Rapid_gunshots_from_an_automatic_gun_mel.npy
A_vehicle_engine_is_idling.wav	audiocaps	A vehicle engine is idling	data/audio_wav_train/A_vehicle_engine_is_idling.wav	10.0	data/audio_wav_train_mel/A_vehicle_engine_is_idling_mel.npy
People_are_speaking_then_a_telephone_rings.wav	audiocaps	People are speaking then a telephone rings	data/audio_wav_train/People_are_speaking_then_a_telephone_rings.wav	10.0	data/audio_wav_train_mel/People_are_speaking_then_a_telephone_rings_mel.npy
Helicopter_blades_are_rotating_and_a_gun_is_fired.wav	audiocaps	Helicopter blades are rotating and a gun is fired	data/audio_wav_train/Helicopter_blades_are_rotating_and_a_gun_is_fired.wav	10.0	data/audio_wav_train_mel/Helicopter_blades_are_rotating_and_a_gun_is_fired_mel.npy
A_man_delivers_a_speech.wav	audiocaps	A man delivers a speech	data/audio_wav_train/A_man_delivers_a_speech.wav	10.0	data/audio_wav_train_mel/A_man_delivers_a_speech_mel.npy
A_power_tool_drilling.wav	audiocaps	A power tool drilling	data/audio_wav_train/A_power_tool_drilling.wav	10.0	data/audio_wav_train_mel/A_power_tool_drilling_mel.npy
A_machine_runs_very_loudly.wav	audiocaps	A machine runs very loudly	data/audio_wav_train/A_machine_runs_very_loudly.wav	10.0	data/audio_wav_train_mel/A_machine_runs_very_loudly_mel.npy
Water_running_from_a_faucet.wav	audiocaps	Water running from a faucet	data/audio_wav_train/Water_running_from_a_faucet.wav	10.0	data/audio_wav_train_mel/Water_running_from_a_faucet_mel.npy
Someone_types_on_a_keyboard.wav	audiocaps	Someone types on a keyboard	data/audio_wav_train/Someone_types_on_a_keyboard.wav	10.0	data/audio_wav_train_mel/Someone_types_on_a_keyboard_mel.npy
Wind_noise_on_ocean.wav	audiocaps	Wind noise on ocean	data/audio_wav_train/Wind_noise_on_ocean.wav	10.0	data/audio_wav_train_mel/Wind_noise_on_ocean_mel.npy
A_woman_talks_and_a_baby_babbles.wav	audiocaps	A woman talks and a baby babbles	data/audio_wav_train/A_woman_talks_and_a_baby_babbles.wav	10.0	data/audio_wav_train_mel/A_woman_talks_and_a_baby_babbles_mel.npy
People_are_talking_as_dishes_clank_together.wav	audiocaps	People are talking as dishes clank together	data/audio_wav_train/People_are_talking_as_dishes_clank_together.wav	10.0	data/audio_wav_train_mel/People_are_talking_as_dishes_clank_together_mel.npy
Bells_and_sirens_ring,_crows_of_people_talk.wav	audiocaps	Bells and sirens ring, crows of people talk	data/audio_wav_train/Bells_and_sirens_ring,_crows_of_people_talk.wav	10.0	data/audio_wav_train_mel/Bells_and_sirens_ring,_crows_of_people_talk_mel.npy
Someone_talking_and_a_cat_hissing_and_screeching.wav	audiocaps	Someone talking and a cat hissing and screeching	data/audio_wav_train/Someone_talking_and_a_cat_hissing_and_screeching.wav	10.0	data/audio_wav_train_mel/Someone_talking_and_a_cat_hissing_and_screeching_mel.npy
Car_engine_sound_in_car_race.wav	audiocaps	Car engine sound in car race	data/audio_wav_train/Car_engine_sound_in_car_race.wav	10.0	data/audio_wav_train_mel/Car_engine_sound_in_car_race_mel.npy
A_motor_vehicle_engine_idles_nearby_at_a_moderate_speed.wav	audiocaps	A motor vehicle engine idles nearby at a moderate speed	data/audio_wav_train/A_motor_vehicle_engine_idles_nearby_at_a_moderate_speed.wav	10.0	data/audio_wav_train_mel/A_motor_vehicle_engine_idles_nearby_at_a_moderate_speed_mel.npy
A_clinking_sound_is_present,_a_horse_is_trotting,_motor_vehicle_engines_are_passing_by,_and_people_are_speaking_in_the_background.wav	audiocaps	A clinking sound is present, a horse is trotting, motor vehicle engines are passing by, and people are speaking in the background	data/audio_wav_train/A_clinking_sound_is_present,_a_horse_is_trotting,_motor_vehicle_engines_are_passing_by,_and_people_are_speaking_in_the_background.wav	10.0	data/audio_wav_train_mel/A_clinking_sound_is_present,_a_horse_is_trotting,_motor_vehicle_engines_are_passing_by,_and_people_are_speaking_in_the_background_mel.npy
A_machine_turns_loudly_while_a_man_speaks_nearby.wav	audiocaps	A machine turns loudly while a man speaks nearby	data/audio_wav_train/A_machine_turns_loudly_while_a_man_speaks_nearby.wav	10.0	data/audio_wav_train_mel/A_machine_turns_loudly_while_a_man_speaks_nearby_mel.npy
A_person_says_something_into_a_microphone_that_has_a_glitch_and_a_car_starts_and_revs_its_engine_and_drives_away.wav	audiocaps	A person says something into a microphone that has a glitch and a car starts and revs its engine and drives away	data/audio_wav_train/A_person_says_something_into_a_microphone_that_has_a_glitch_and_a_car_starts_and_revs_its_engine_and_drives_away.wav	10.0	data/audio_wav_train_mel/A_person_says_something_into_a_microphone_that_has_a_glitch_and_a_car_starts_and_revs_its_engine_and_drives_away_mel.npy
The_birds_are_flapping_around_and_landing.wav	audiocaps	The birds are flapping around and landing	data/audio_wav_train/The_birds_are_flapping_around_and_landing.wav	10.0	data/audio_wav_train_mel/The_birds_are_flapping_around_and_landing_mel.npy
Animal_noises_and_whimpering.wav	audiocaps	Animal noises and whimpering	data/audio_wav_train/Animal_noises_and_whimpering.wav	10.0	data/audio_wav_train_mel/Animal_noises_and_whimpering_mel.npy
Traffic_sounds_are_present_and_ongoing,_an_adult_male_is_speaking,_and_metal_clicking_occurs.wav	audiocaps	Traffic sounds are present and ongoing, an adult male is speaking, and metal clicking occurs	data/audio_wav_train/Traffic_sounds_are_present_and_ongoing,_an_adult_male_is_speaking,_and_metal_clicking_occurs.wav	10.0	data/audio_wav_train_mel/Traffic_sounds_are_present_and_ongoing,_an_adult_male_is_speaking,_and_metal_clicking_occurs_mel.npy
Loud_humming_and_hissing.wav	audiocaps	Loud humming and hissing	data/audio_wav_train/Loud_humming_and_hissing.wav	10.0	data/audio_wav_train_mel/Loud_humming_and_hissing_mel.npy
A_car_starting_outside.wav	audiocaps	A car starting outside	data/audio_wav_train/A_car_starting_outside.wav	10.0	data/audio_wav_train_mel/A_car_starting_outside_mel.npy
Person_is_whistling.wav	audiocaps	Person is whistling	data/audio_wav_train/Person_is_whistling.wav	10.0	data/audio_wav_train_mel/Person_is_whistling_mel.npy
Someone_sprays_a_surface.wav	audiocaps	Someone sprays a surface	data/audio_wav_train/Someone_sprays_a_surface.wav	10.0	data/audio_wav_train_mel/Someone_sprays_a_surface_mel.npy
The_man_is_speaking_and_the_backside_spray_sound.wav	audiocaps	The man is speaking and the backside spray sound	data/audio_wav_train/The_man_is_speaking_and_the_backside_spray_sound.wav	10.0	data/audio_wav_train_mel/The_man_is_speaking_and_the_backside_spray_sound_mel.npy
People_speak_and_a_race_car_accelerates.wav	audiocaps	People speak and a race car accelerates	data/audio_wav_train/People_speak_and_a_race_car_accelerates.wav	10.0	data/audio_wav_train_mel/People_speak_and_a_race_car_accelerates_mel.npy
A_man_speaks_then_a_bird_begins_chirping_then_man_begins_talking_again_and_the_bird_chirps_once_more.wav	audiocaps	A man speaks then a bird begins chirping then man begins talking again and the bird chirps once more	data/audio_wav_train/A_man_speaks_then_a_bird_begins_chirping_then_man_begins_talking_again_and_the_bird_chirps_once_more.wav	10.0	data/audio_wav_train_mel/A_man_speaks_then_a_bird_begins_chirping_then_man_begins_talking_again_and_the_bird_chirps_once_more_mel.npy
Someone_is_snoring_softly_and_there_is_a_light_static_and_a_voice_in_the_background.wav	audiocaps	Someone is snoring softly and there is a light static and a voice in the background	data/audio_wav_train/Someone_is_snoring_softly_and_there_is_a_light_static_and_a_voice_in_the_background.wav	10.0	data/audio_wav_train_mel/Someone_is_snoring_softly_and_there_is_a_light_static_and_a_voice_in_the_background_mel.npy
Muffled_wind_along_with_waves_splashing.wav	audiocaps	Muffled wind along with waves splashing	data/audio_wav_train/Muffled_wind_along_with_waves_splashing.wav	10.0	data/audio_wav_train_mel/Muffled_wind_along_with_waves_splashing_mel.npy
Crowd_cheering_and_woman_speaking_into_microphone.wav	audiocaps	Crowd cheering and woman speaking into microphone	data/audio_wav_train/Crowd_cheering_and_woman_speaking_into_microphone.wav	10.0	data/audio_wav_train_mel/Crowd_cheering_and_woman_speaking_into_microphone_mel.npy
A_person_speaks_and_a_motor_runs.wav	audiocaps	A person speaks and a motor runs	data/audio_wav_train/A_person_speaks_and_a_motor_runs.wav	10.0	data/audio_wav_train_mel/A_person_speaks_and_a_motor_runs_mel.npy
The_whir_of_machine_motors,_the_clacking_of_wooden_boards.wav	audiocaps	The whir of machine motors, the clacking of wooden boards	data/audio_wav_train/The_whir_of_machine_motors,_the_clacking_of_wooden_boards.wav	10.0	data/audio_wav_train_mel/The_whir_of_machine_motors,_the_clacking_of_wooden_boards_mel.npy
A_strong_beep_fades_away_and_a_metal_object_is_played_with.wav	audiocaps	A strong beep fades away and a metal object is played with	data/audio_wav_train/A_strong_beep_fades_away_and_a_metal_object_is_played_with.wav	10.0	data/audio_wav_train_mel/A_strong_beep_fades_away_and_a_metal_object_is_played_with_mel.npy
Steam_blowing_strongly_and_a_high_pitch_whistle_squeaking.wav	audiocaps	Steam blowing strongly and a high pitch whistle squeaking	data/audio_wav_train/Steam_blowing_strongly_and_a_high_pitch_whistle_squeaking.wav	10.0	data/audio_wav_train_mel/Steam_blowing_strongly_and_a_high_pitch_whistle_squeaking_mel.npy
Music_plays_continuously.wav	audiocaps	Music plays continuously	data/audio_wav_train/Music_plays_continuously.wav	10.0	data/audio_wav_train_mel/Music_plays_continuously_mel.npy
A_car_engine_is_running,_operating_and_vibrating_followed_by_a_honk.wav	audiocaps	A car engine is running, operating and vibrating followed by a honk	data/audio_wav_train/A_car_engine_is_running,_operating_and_vibrating_followed_by_a_honk.wav	10.0	data/audio_wav_train_mel/A_car_engine_is_running,_operating_and_vibrating_followed_by_a_honk_mel.npy
A_back_and_forth_sanding_noise.wav	audiocaps	A back and forth sanding noise	data/audio_wav_train/A_back_and_forth_sanding_noise.wav	10.0	data/audio_wav_train_mel/A_back_and_forth_sanding_noise_mel.npy
Typing_on_a_computer_keyboard_followed_by_a_man_speaking_then_plastic_cranking.wav	audiocaps	Typing on a computer keyboard followed by a man speaking then plastic cranking	data/audio_wav_train/Typing_on_a_computer_keyboard_followed_by_a_man_speaking_then_plastic_cranking.wav	10.0	data/audio_wav_train_mel/Typing_on_a_computer_keyboard_followed_by_a_man_speaking_then_plastic_cranking_mel.npy
A_clock_ticktocks.wav	audiocaps	A clock ticktocks	data/audio_wav_train/A_clock_ticktocks.wav	10.0	data/audio_wav_train_mel/A_clock_ticktocks_mel.npy
Helicopter_blades_spin_followed_by_an_explosion.wav	audiocaps	Helicopter blades spin followed by an explosion	data/audio_wav_train/Helicopter_blades_spin_followed_by_an_explosion.wav	10.0	data/audio_wav_train_mel/Helicopter_blades_spin_followed_by_an_explosion_mel.npy
A_constant_buzzing_with_voices_in_the_background.wav	audiocaps	A constant buzzing with voices in the background	data/audio_wav_train/A_constant_buzzing_with_voices_in_the_background.wav	10.0	data/audio_wav_train_mel/A_constant_buzzing_with_voices_in_the_background_mel.npy
An_adult_male_speaks_and_a_car_engine_is_heard.wav	audiocaps	An adult male speaks and a car engine is heard	data/audio_wav_train/An_adult_male_speaks_and_a_car_engine_is_heard.wav	10.0	data/audio_wav_train_mel/An_adult_male_speaks_and_a_car_engine_is_heard_mel.npy
Eater_running_followed_by_female_speech.wav	audiocaps	Eater running followed by female speech	data/audio_wav_train/Eater_running_followed_by_female_speech.wav	10.0	data/audio_wav_train_mel/Eater_running_followed_by_female_speech_mel.npy
Vehicles_passing_by_with_a_loud_horn_honking_continuously.wav	audiocaps	Vehicles passing by with a loud horn honking continuously	data/audio_wav_train/Vehicles_passing_by_with_a_loud_horn_honking_continuously.wav	10.0	data/audio_wav_train_mel/Vehicles_passing_by_with_a_loud_horn_honking_continuously_mel.npy
Water_splashing_and_wind_blowing.wav	audiocaps	Water splashing and wind blowing	data/audio_wav_train/Water_splashing_and_wind_blowing.wav	10.0	data/audio_wav_train_mel/Water_splashing_and_wind_blowing_mel.npy
An_adult_male_is_speaking_informatively.wav	audiocaps	An adult male is speaking informatively	data/audio_wav_train/An_adult_male_is_speaking_informatively.wav	10.0	data/audio_wav_train_mel/An_adult_male_is_speaking_informatively_mel.npy
Pops_of_balloons,_a_laugh.wav	audiocaps	Pops of balloons, a laugh	data/audio_wav_train/Pops_of_balloons,_a_laugh.wav	10.0	data/audio_wav_train_mel/Pops_of_balloons,_a_laugh_mel.npy
